essay_id,TOP1,is_pc2
0d0a0cb,FA8735E99D14,1
0d0b940,6C0ACF63E989,1
0d125d4,9E2DD26ABC63,0
0d18ff3,D0575217E6D0,1
0d190c0,CBF051A93B1D,1
0d1dfcb,C6053D243E75,0
0d2070c,BA908A399CEB,0
0d20e93,2BFCD374D771,0
0d23181,F5CAB2C4A8F3,1
0d28420,77FEBBF29575,1
0d2ca3c,6501EE71F9BA,1
0d34dea,DA096B818BC1,0
0d3ae64,4B51E3917E0E,0
0d3b8e3,EAC54C9C8126,1
0d57890,451768D7641C,0
0d5876f,02A3B1840EF9,0
0d5a937,AED97F3F4621,1
0d5afc5,3B73A2616FCE,1
0d64085,A1975B6DDD44,1
0d66b05,C667C19340B6,1
0d67d1f,EAD04227D16B,1
0d70f3a,D537D9068E57,0
0d7b70d,E2A07EFFFA7E,1
0d80f66,85B74EF4E441,1
0d8bfc5,F5853FE0C9AD,0
0d91c5e,2D0602A6D95E,1
0d92fb8,2870B71018F5,0
0d96a6c,CC82A1D80D1A,1
0d96d4e,CDF78535A699,1
0d9d694,B433D0B4EB5E,0
0da206f,ABC9EBAB6670,1
0da2967,ABF073BD87DD,1
0da50b1,BF195B6C980A,1
0da70c3,FF9684AB0131,1
0dabca9,6C3B81B109A8,1
0db7e99,05E555639768,1
0dba702,B08778A20E76,0
0dbae6d,94831870E6A1,1
0dbc16f,FC0C60D3B9B1,1
0dbd926,E38FA6177A9D,0
0dc6aae,DF764CB197A7,0
0dc777f,7FEC96D6FCCE,0
0dcce8c,99F6C8027D43,1
0dcf2f6,99F84E050E65,1
0dd2328,595175891C80,1
0dd48cd,4A5AB644C41E,1
0dd6015,124A03154D7D,1
0dd72fb,924DCA9621EF,0
0de71cb,F7F36EB444A8,0
0de82fe,024EA668B739,1
0deace1,1A4F043F7C9C,0
0dec069,E2B2ABB01662,1
0ded4da,C39C5D9C9ED8,1
0df054c,8909E16A74BA,1
0df2499,D67D59D24822,1
0df2924,D2DDD6171B73,1
0dff325,C7A11347755E,1
0e00dde,885170E312C1,0
0e02ecd,C5569B2725B4,1
0e03564,443B86570C7C,1
0e0ef1b,F47AF2174D7B,1
0e222f1,FA56641252C3,1
0e22bc3,AA9AF9911A5F,0
0e233ca,51913C2EC414,1
0e277d7,E3E4C29C6F23,0
0e289bb,852879B1455F,1
0e2b2aa,122792E0DC9F,1
0e2b7d1,013099FBB46C,1
0e3c6eb,0F5CE6695045,1
0e426b4,EB2A5BFC0B1A,1
0e46514,946D88B6450F,1
0e47da5,3EB727C8562F,1
0e4855c,346534F6D93C,1
0e495a2,BE01ACCDF251,1
0e51031,D0A54C1D411F,0
0e54b40,1D620B5FACBD,1
0e54efc,2827667B4662,0
0e5feb0,5B77B9D629D9,1
0e680b3,C706F9D46394,0
0e6da97,6DED0635079C,1
0e7154c,AADB6A6B9827,1
0e73ffd,C7AAB0BFFCFE,0
0e782a4,9B79F18F56BF,1
0e78aef,052136F20DD1,1
0e7a613,A3C06AFF6E64,1
0e7cbd2,257E1022B95C,1
0e82e35,BF330E44221A,0
0e85504,54F2FE78DA79,1
0e86176,64FB2B1B9ACB,0
0e8864c,20162733792B,1
0e88742,7388CA48B5E1,1
0e8c167,462F2BD14BDE,1
0e918db,619224AA3A9A,1
0e92d4a,D2BB8E9332D1,1
0e9a9d3,94D6558956ED,0
0e9b816,74867479CE37,1
0ea0f0d,797F82E8CB85,1
0ea1c1f,50CEB6EBB8D5,1
0ea84b1,9240D358C883,1
0ea87c4,6C5A6D1D0C13,1
0ea9cf8,A55300746CE7,1
0eaa4e4,FE1203E26CAC,1
0eaa56c,148CA62EF887,1
0eb0013,44E5F6595A48,1
0eb2865,0F954459ADB1,1
0eb8d11,D7A9CF9A7786,1
0ebb30a,313D87B65C8E,1
0ec99dd,D13AD797DE2D,0
0eca72b,CA00B5944124,0
0ed48ed,25086B7087D6,1
0ed8aad,1907A263B30B,1
0edb7ff,2AFA7F972BA1,1
0edee1b,09B9F9043F89,1
0ee0e5c,45CAF3C40DE5,1
0ee7d80,8FA4E8D0E37B,0
0ef4f4f,4A377F5C09A1,0
0ef82ad,FC1D6B9DDE8E,1
0ef994a,69F7A724AEFB,1
0f01ab8,D9CBC711CDF0,1
0f01b9a,7C2A866E5F84,1
0f0fc7a,034E502BA811,1
0f1081a,BBD61E34933C,1
0f18dcd,0D20BB703DB5,1
0f1ab9c,8F6DB3A57E45,0
0f200d8,1D07A65F9B7F,0
0f20721,57AB2EB3B7B6,0
0f22798,8074C54F2B87,1
0f2299f,030F2D5F039D,0
0f2455f,09B186970D93,1
0f247b7,04ECBE5E8C83,0
0f2a7d9,14FE56852B95,1
0f3483e,438D2F70E555,0
0f384b3,EF0E373C3926,0
0f393ae,F2005C8BE57C,1
0f4a9a2,58738190FDD7,0
0f4fadf,4857EE33213F,1
0f50ec4,508DB90F68C7,0
0f51dbd,E14596E8865D,1
0f52764,68FE6120AD2C,0
0f549ce,340734FCEDC4,1
0f560cf,EC87B7CC98C4,0
0f5c12f,0F8DE6C459F5,0
0f69e05,36D43BB1CB23,1
0f6cdb4,5CEB52273928,1
0f7535d,B9F4C334368C,1
0f789a2,E7DD5E2523B7,1
0f79e39,5B7C8F9F1BAD,1
0f7aadf,644D2B4C9DB4,1
0f7c6f3,D9A51EAE079C,1
0f7cc68,50CA4F9F983E,1
0f7dda8,1F4D1FDE5A1D,1
0f7e96b,2F53346B4F60,1
0f81127,D928E5F0B5CE,1
0f820c4,4E0C8B6B069B,1
0f87684,BA9C03F5EACB,1
0f89327,A3C3844D53EB,1
0f89fad,D64890E3947B,1
0f8c08a,574022307AD7,1
0f8c21d,71E646BD553B,0
0f8d16d,2DF3C80E505A,0
0f91158,B2E85935CE19,0
0f93a88,FDE7B432FB27,0
0f967f0,6572A07804F5,1
0fa3969,56193E77BB71,0
0fa8295,20F9EE3FEC1F,0
0fa92b4,220BA359391B,1
0fab210,2B31F5857EFD,1
0fb0f34,67B4E798A5B4,0
0fb1945,C68C60B718D4,0
0fb8b19,9D8F5147DAF7,1
0fbd5ba,A0F8769FA312,1
0fc04b5,8617AE67ED39,1
0fc2a56,2696A30899C5,1
0fc32e0,A32818600684,1
0fc7b60,ACE67A2D4D7C,1
0fc8125,126039773F9A,1
0fc99a9,0C952A71922C,0
0fcadb2,3BB27F945141,1
0fcc1b3,4A5FD95B6D72,0
0fd322d,033A4B43960D,1
0fddb97,38E6B2B33628,1
0fe1d3e,E1A0A8C51458,0
0fe6787,E92797A22FE5,1
0fe6e52,909F92280E04,1
0feef16,BEFEAAA5B388,1
0ff5475,E8B76E577A81,1
0ff64dd,897B3478DC01,1
0ffc18d,A0278246F558,1
100527c,3933B349C67B,1
100decf,DA00337BFAB5,1
1013fcd,B095598DEE04,1
10159ff,8820C3894B4A,1
101b994,61BE35FB4D88,1
101ff6a,1B8D0107E4CB,0
10228eb,D3411F624A4A,1
1023766,660E2CA45DA6,1
102a358,04ECBE5E8C83,0
102d4b2,ABB4C6E07E71,1
102db72,38F668E609B3,1
1032c21,E91DD38A82F2,1
1035807,1F8DEBD4D55C,1
1039122,5CDAB6845C66,1
103c22b,1408E7EF8C22,1
103d884,E0607D136F88,0
103ff95,FBF9D2EFA26F,0
10402f2,B37483011EC6,1
10416ad,10FDBD374181,1
1042884,F5FFB56CDD7B,0
10444ef,7DA90CFB37DA,0
10461dd,31EAA9461D35,1
104c9c2,D2F390598EE0,1
104ebd4,4660A7A9BCF1,1
105d8a4,F5DCF03AC48B,1
1061742,2EF823A45135,1
10642eb,81D0000251EE,1
1064c41,9D9A5677B299,1
10698ad,C18BB3762DCE,1
106d4c6,66D686E04E89,1
106ec05,4C2B18838D9D,0
1072f17,F3EE1510C8EF,1
107348c,8B7E97D3310D,1
10787dc,0FFD77B74504,1
107c77b,D6A43FB61270,1
1083f35,96EB2D421BA2,1
1084b79,E384BF4B846F,1
1085852,ECFAD2825EC6,1
1085eef,A95582C42CB1,1
108d15e,7C9C2DF37B67,0
1097d92,B1792A960611,1
1099610,3FA1D435DD1A,1
10a0374,5C2B6A9275A3,0
10a3665,AE587E8BC0D3,1
10a41ed,7EEBAF9D5863,1
10a4863,DCBC34BF59EC,1
10aea63,D9B86C17ED6A,1
10b3a40,2D19BA5A2CCB,1
10b6508,A39261D4A017,0
10b6dea,27681E4EB137,1
10b9524,85D4A728E17E,0
10bc1b7,45EBD1AF6D37,0
10be2a0,9F7080A8AC9E,1
10be9c6,1A5DC1CDA74A,1
10bf544,C41CDE2FD0F5,1
10ca44e,30C6A72F5821,1
10cd7ba,7778EC084C56,0
10d1d31,D17977CF6557,1
10d4feb,92CB9173A201,1
10db454,4797D4343628,1
10dbcec,1C1421319DE8,1
10e0b91,8B5C9CE73AB0,1
10e68a9,CCE722F17666,1
10ebd3c,B2B0F53B4937,0
10ee01f,6D107CBF4BA7,1
10efec8,EBBC9006CE52,1
10f7298,B7D35EEA97FF,1
10f74e8,CE080C7C454B,1
10fda69,97099B90A50B,0
10fe8cc,EA36E36CDA05,0
10ff341,42A85B3AD0CC,1
1100c54,F283261888C7,1
110eebe,0286F0C259F0,0
1111bf7,A3B7147D30B1,1
11160a7,2E161B99DEE3,1
111b844,AABDFA8D20B1,1
111c03c,13A23464506E,0
111fe95,F517729144AE,1
1125efc,EF9A07AA611F,1
112723e,F5F56C9CD530,1
112a3fc,06911EF88750,1
112f03f,392F93BC6499,0
114187f,EED67869F816,0
11428cc,40AA13A5F1A8,1
11547d4,3A3A79BE15B8,0
1157fa5,C604BC9A6C25,1
1162314,80E7BF12592F,1
1174cd2,49092FEDE817,1
117597e,D9791611FF5E,0
1178b7e,46299FE45972,1
1179156,2B8374B25171,1
117a386,4C981AB5E65A,1
1180164,A2E234E37397,1
11815c1,CD60AD20D71B,1
1181dec,A13DBFDE06BC,1
118557a,FF7ADCC6146A,0
1188040,70CB60899CBB,1
118d5fb,2C161D0124FD,1
1191933,5FFC25FE5E00,1
1193d27,3CA082968626,1
1194992,33DBA4AAA7C1,1
1196de9,56922014AB35,1
11a8058,2CE147B3C45D,1
11aa299,C11E53939727,1
11ab02b,877F6174E222,1
11acec7,F47D6C02B4BD,1
11aee92,4C0EB60473E1,1
11b1db5,D2E41252A109,1
11b3326,5E8BECE0067B,1
11b679d,894DE74877AD,1
11bc37a,CE4F2BEADC8C,0
11bcb8c,91D11F2C76AE,1
11bdb65,2AEF9CECD887,1
11c06e0,BC00D6BD8AEF,1
11c1664,549FB4C5A0E2,1
11c2627,F0BF1449FA2E,0
11c28e1,58738190FDD7,0
11c2e4b,9E631C8CBE24,0
11c96ef,C1F21F7AD52C,0
11cf6b8,6FE630306C0B,1
11d450b,4FCE6DE00358,0
11d9f84,8C55F83A618F,1
11dca95,2D9010823094,0
11e9122,C7FEBFD85994,0
11ece20,E7C5E12F4E84,0
11eda40,19EFA4F36E68,1
11f0688,3637467AEE67,1
11f80aa,6DF04169C765,0
11f89ce,B91B697EB28E,1
11fa7e9,425B6E662EE5,1
11fb07e,54537C49501D,0
11ffe5f,94540832EE5D,1
12095b2,3812A97C2055,1
120cb91,0B52B1F1265B,1
1210874,3C3FCC132D36,1
121259d,CB86688CF491,1
1215ca0,B5BB734A713B,1
1216143,CD978A3199FA,0
121762e,A5B18D1A8E23,1
1221dcf,16BF09110617,1
1226107,4A11CD564734,1
122ba79,0F98315743D8,1
122fa32,0ADF7093DA3B,1
12309f9,48984D541995,1
1237e4d,F24192427334,1
123dd58,2D4BD342B3A0,1
1240bc6,30045307DB37,1
12483a7,CEF0C5CAF87F,0
12489e3,EBDE7FC748A4,1
124b5f9,4F537AC06276,1
124fff0,34AF94722281,0
1251cb5,BC7CD211742E,0
12591b2,5E08AFFC3CC4,1
1259ea4,5B66541ADDCD,1
126046a,15FD0BE074DC,1
126187d,7E95C01172E4,1
126b69a,B0070361406D,1
126c1a9,5EB1944E4C52,0
127b51e,AFBEA4BA2D3C,0
127bdc7,151BB6B110BB,1
127dd08,A65A82E9C85D,1
127e739,0286F0C259F0,1
1280d6a,F076B3B81C86,1
128467a,687C05A1FC84,1
1284ac4,10654E060DC0,0
1287951,DA908CE23E53,1
128dd5a,80E78F9EB937,1
129237b,EC7D14914550,1
12997a5,69DDEF2832DA,1
129f0da,ED6B6A38F98D,1
129f4b5,222539DF8FAB,1
12a1427,6176ED4EFF53,1
12a4ba5,A2062CD12236,1
12a72bd,D699ADB66EA5,1
12a7aff,E71BD2DCF4E4,1
12ad17a,4D4CE382C062,1
12b0d0a,BF070C66EE96,1
12b2994,346934F6BA88,0
12b48f2,3AC97712BBFA,1
12bbf33,393DA96C62B4,1
12c365a,CF3FAB1B506C,0
12cefbe,2FBF5E60CF2A,0
12cfb98,8F9B94A52908,0
12e08a3,221613097EC3,0
12e0df6,FBD016572328,0
12e8e0b,3387D697D9AA,1
12ea160,7057039E0805,0
12ec7bb,FD413C044003,0
12ec9ce,C5C9DAB3465A,0
12f27c0,077FC5CBB132,1
12f28ff,3CFF1ACE63FF,1
12ff706,ADF3010B2E4A,1
130935b,F72E067FE81B,1
130c73a,3E58B8D1B62F,1
130f628,7D65B9CD5077,1
1314aa2,4E13DC4DDE31,1
13154fa,19AE5A267720,1
1315576,921946C153C9,1
1319f06,3.88E+11,1
131a126,86D1ED054ECA,1
131a75b,8E3D896212F3,1
131b07d,0569AB34FCC3,0
131b17a,78A2E50D1139,1
1326f2f,7831B697E6BF,1
132ccff,301B3A868A3E,1
1343a02,D8FF3FAFF722,1
134b993,0E550CD08832,1
13554fc,8614BB3690FA,0
135c9a2,5E8BECE0067B,0
135d4e6,D2CBB63E56C9,1
135eb15,3A0B15335CAE,1
1361418,AB60653E4DF4,0
13637e9,1AEABB720102,0
136b806,18348CF6A3F7,0
136edb6,F9D510B24E61,1
136fadf,48D41DB0EFB6,1
137152d,560E63BEB028,1
13724f7,4354903A1D8A,0
1373710,500C19D4BF03,1
1374701,3E5E0038C60A,1
1374736,6582449F700B,1
137675c,DD9E822891C9,1
1379de4,A3D5C463BA09,1
13846d3,69A813D1027B,1
138da74,7CE58A7E90FD,1
138ecab,D332F4EF5948,0
13917a4,359A2C8A46C4,1
139293a,67BC1B7863C7,0
1398913,02058E75FA81,1
139ec0a,69AA505BFB89,1
13a7cb9,548ECE131625,1
13a8ba8,E11874A13D2F,1
13aa520,5AE868041EA1,1
13ae3c3,5F5C3F9DD1D6,1
13b3e1f,AF4EE3838A58,0
13b533b,F00DE298EB90,0
13b6591,08FBDF474AA2,1
13c085e,E7F6827A8822,0
13c7a43,EF9D964ADDFB,0
13caa1f,9E865282449E,1
13ce90a,541C8C7DB698,0
13d0391,BB7C74DD634F,0
13d1196,233D62835C55,1
13d8060,9B7E20983EE6,1
13daa2a,BC28F86E7C15,1
13dd74d,EA5128A98933,1
13dea5a,0AA06E291FA6,0
13e2ae4,E743F9AC8BBE,1
13e2e99,9541B26D4E73,0
13e7ace,EDC57C5BAFAD,1
13ed689,E9B7CC83F056,1
13f1744,59FF51EEA469,1
13f1eb5,92D3B5380AEE,1
13f75ec,2B9E3083A51A,1
13f81b1,5B2CE9FB23D0,0
13f9359,BAC82DBE66F6,1
13fb244,E2EFDA7C98EA,0
13fd809,C17BFEC19D9C,1
13fe30a,A4FD67097CFD,1
14067fc,B7F08C7BB0CE,1
140846f,35A6B9856702,1
1409186,4F84013E9056,1
140b6e1,2DBFE64834A2,1
140eb3b,9CCE38A9CB06,1
14123e6,87B3D8A593F3,0
1412e31,271636CCA33B,1
141315e,C91254C19BB8,1
14174ed,6A58F94673E0,1
1418cf5,B3963F9DB39C,1
141c149,4A5FD95B6D72,1
141df49,E262AB2DDDF9,1
141f147,17C8110957BA,1
141f967,890041E3B381,1
142330b,85D0379B23AF,1
1423619,B494FBAA8EAE,1
1429ab3,B1AF430ED707,1
142c979,6A0FADF28A04,1
142f458,B479582627B3,1
142fbeb,B1AF3AD74555,1
1430d38,3A5B045A529B,1
143409c,92CCA9D0706B,1
143ad9a,FF30E41AF785,1
143fb6e,EC36D0439D93,1
144074a,A90655A28373,1
144515c,440E6F5DC224,1
1445aea,CA259675AA71,1
1446c35,D145F56FADED,0
144a332,56278972FD99,1
144a803,9CFEB4BAAA2D,1
144cd37,E8BFC08E3E16,1
1461849,EB7555FBB357,1
1464c1a,9CFC88B1493E,0
14675ef,9541B26D4E73,1
1468510,E84FE06A6A50,1
1469a70,2CDC948AC51A,1
146aae7,BD321CC18709,1
14706c7,3D92B2FC5FE3,1
1473f9c,95CB51270760,1
1482f42,371688C2B0FE,1
148f1e2,ECE6A46EE772,0
1493f33,AA77CE6CD0F8,0
1494422,AA12095F021A,1
1498b6e,C244A7AF144B,1
14a0088,A44D40ED0F9B,1
14a1792,09CEBE0105DE,1
14a193b,2B46876E1BED,0
14a6a23,C9A23A3D61A8,1
14a8933,BDF84FC41C77,1
14afb00,C19BF84E54AF,1
14b1d67,321F9E6BA57C,1
14b3ac5,7261EF2FF921,1
14b486e,D104A552BB7A,0
14b54d0,DBCF8BAE6583,0
14b8fbb,996FD5290FB3,1
14b9c3f,A7B069D3B600,1
14bc18a,39F1D68C3357,0
14bec6e,12B47B7BF4EA,0
14c37b2,CB27920D5302,0
14c4255,51466107AC92,1
14c579b,8656B92829A6,1
14c87c2,2D297C1AD8A9,1
14cb817,40C191D8E662,1
14ce186,ECE6A46EE772,1
14cfa29,E3EC600A1754,1
14d000b,A9C7F01DD5F9,1
14d1bfc,9FC925C6A20D,1
14d573e,03F49A652816,1
14df8e2,8202209A4062,1
14e0d1b,39AF0292F9B3,1
14eaf97,6B077DFF9A4A,1
14f5af7,23156B9E3E53,1
14f90b2,334F362E4B7B,1
1509b39,F98C8AAA5BE3,1
150d3d6,04ECBE5E8C83,0
150d761,C55E6B929C19,1
151a2ea,01064A13A7F8,1
151a470,005026E0386C,1
152258f,E04DC60DB4F5,0
152609d,11D0BB882C79,1
152c2e4,CA73ECEE3BD0,0
15318de,5B8DF2C2E4E0,1
1534fbf,BA1F4C988D94,0
15365fa,7BDF02EBF9F9,1
153aa37,444DC9706435,1
153e8fe,DB180FC0D3EB,0
1542a67,159C128C450E,1
1545f83,D0098F968204,1
154607a,BF7AC5A91680,1
15479c1,A77AD4253314,1
15487ff,125D47226ECC,1
1549de8,45E237CE519B,1
154f5c1,FAE25123869F,1
1574cc3,4934E8AB3F32,0
1575077,13A23464506E,0
1576626,F5A0216C4DEF,0
1578371,48E13D1AE9B3,1
1579cb7,2B7612A3D793,1
157c8cb,9865A4972C51,1
1580723,AFE9B6AA1365,0
1582312,1E12037C0F98,1
1585281,65920C3193C2,0
158d50f,71DFA360D5EC,1
158ddca,3CBD92690811,1
158f25e,2D7801A4C987,1
158f63a,A3B087D54848,1
1591b94,0BFD128F5C01,1
1594f2b,B81FEF759FD2,1
15992f4,D7ED6EC515BC,1
15a3795,EE3B284C78F0,0
15a4102,11BE46EDA38B,0
15a509c,871B39B3643C,0
15a5d60,74DD3C49B848,1
15b1360,A975647F8219,1
15b2b88,14095B4FC975,1
15b7ad2,9F7A89509923,0
15bcc7b,0ED0FB56147A,1
15c0b38,E2A67895BF3F,1
15c487f,384D9E9B4369,1
15c5d00,1A9893654A41,1
15c7911,037DF0312F1C,1
15c7e62,6CA3EC0D0FC8,0
15cf6e5,54E44F348ACC,1
15d638e,CE4AD0521F09,0
15da71c,06A4B7059258,0
15dc62e,40C037A38027,0
15dc957,3442D7D6F267,1
15dd182,231FDA202B25,1
15de5b1,79C9F39A1271,0
15dede4,072BF1F05F66,1
15e8c3a,FF415EE49DB5,1
15eb254,DC8AAA60667C,0
15ec1e4,79DB5035244D,0
15ec4fa,8A8B13591181,1
15ee7ec,B10E3AABDC7C,1
15f01fe,3B0D96456EF0,0
15f2066,192587AF5D13,1
15f29a6,A2D7EC33D721,0
15f3aec,6B50C4376457,0
15f9033,4768540ADEED,1
15fa958,06836C5C3838,0
15fc2ac,DB2A6F2FB996,1
1608b25,7A266925C5AB,1
160bab7,F11772D20D78,1
160dc72,62924ED79ECF,0
160e4fd,FA4FE7706A1A,1
16114c4,ABFC17C39354,1
1614a93,F48EF80D2ED3,1
161797f,B77A86407231,1
1618e72,EA4E3BF4AC69,0
161a6b4,BB66955D049E,0
161da84,3C5D8E59B644,0
1621180,5E65346A6C8C,0
1623c9f,9994DE575F03,0
162a9db,D019BB590AB3,1
162bdec,13E8EE063566,1
163010e,092B61655680,1
1635650,1B0B7D83419C,1
16395a4,A2F58A334981,1
163ac0f,54FB3EA961E4,1
163e61d,8888C32CCDD5,1
163e68c,E74454635A15,1
1643f02,AA16C746C3DC,0
1649f13,27E601986A42,0
164ffb9,B970F5895E51,1
16502ea,6F63865D3193,0
1651722,8B7E3AC2A140,1
165492b,67A74B06833B,1
1655699,A80D9E9F03DD,1
165914d,25D0D32B0AFC,1
1659bfc,347D66EC79EA,1
165bbd7,4C4D6CD06ADE,1
165ce2a,2333AF0B7E06,1
165ec3d,C1043F3C0609,0
16687f8,038FE8A0EE82,1
16729f5,CFB99F0D0D31,1
1675f05,F46014F3751C,1
1679026,90B3093F1EDF,1
167b14e,F079BD9C0C31,1
167f589,3984A246E82F,1
1686625,FBD016572328,0
168bb04,0492123BA4CE,1
1696647,E57528C2CF2E,1
169ec25,050E113D6A50,1
169fccf,E87349310E4B,0
16aed11,4A3714A99D05,1
16b2a71,ECAE91FCDDB4,0
16b44a4,906D4A1ABDD3,1
16ba2ef,2C806FABC426,1
16bf5a2,477E5638E830,1
16c2f13,0EFC10AF9D22,1
16c5b83,9470424BC849,1
16cfecb,829D25D92C43,1
16d22a1,6C3DE9491C5E,1
16d2b9e,CBD33A64F6BE,1
16d8683,51CCAD86D2F2,0
16e1b85,8E3D896212F3,0
16ea9a9,3C5248E5C9F9,1
16ead3d,77CF3644F240,0
16ed2eb,F296C5CF54D7,1
16f205a,F8088C6027E0,1
16f7c42,BD304A35EE44,1
17031a2,1F6118324F32,0
170613b,0EFAFEF5BE1C,1
1707c2e,EE124B50538D,1
170bb86,9E924CD7FC66,1
1710770,C7124F66E4BB,1
1717119,A8C8456C352B,0
1721dd2,81D2AB7CB91D,0
1723e93,AA16C746C3DC,1
1727daa,5800CCDD6EBD,1
172d51a,A379CEFDC005,1
1731db0,68FA8E38F667,1
1732f3a,1D369D51E5ED,1
1734068,D79AA6AE9E68,1
1739d66,DE67BE4E7A3E,1
173dc95,6874FC63CF20,0
173dcbd,709704A91F08,1
1740c90,BCE2FE8F62C7,1
1741756,5977CABF7057,1
1744fe2,4E54C66134CE,1
1747469,42F881EA857A,1
17476df,0CCFB5F4E6D4,1
174b49c,E9DDE17FC675,1
174eb65,9CA73E4BA19F,1
1750767,75748BE547CE,1
175419b,AAA152F374E0,1
1755744,89BF18395FCC,1
175775c,5D724F93F765,1
1758d4d,2C1337136521,1
175da5d,E47912C887CA,1
175ec92,3C55E492D3F1,0
1763449,1343B0769174,1
176dd5b,006720AC64CE,1
176fce7,EC0DB16948B2,1
176fde9,C1F2E005F32A,0
177409b,C71DC2FEAD0C,1
177a7d7,39D95DDBDD5D,0
177d6f6,C384028A8F19,1
177febf,5AA3B1BA753A,0
1781f4e,099985A2A99C,0
1782cc8,B32281BBEB1A,0
1783b9f,76684944F17B,0
1787e2c,D616041A14FF,0
178a016,A241F510FD0F,1
178a1c0,CE86E6DF4702,1
178f445,0497735C5A22,0
1792c42,5AF04068D0B9,1
17930b3,B0EA4F7B076C,1
1798e69,C4E233F5D9A9,0
1798ecb,294C6E8E0AF5,1
179cb57,A8766C1690D5,1
179f4f1,3BFC248C6191,1
179fd6b,1F44A4A679C2,1
17a36e4,0F43EDB760C4,0
17a53de,159FA6D54C9B,1
17a53e0,FBF6DE55FBB7,1
17a6ac5,29ACDC6398D9,1
17bb4bc,925C7FFD12C9,1
17c3a14,9E447A05EB06,1
17c5f94,8B64BA63E623,1
17d277f,C6CC52B30602,0
17d3737,1C330B58C0AE,0
17d4184,127E848F147B,0
17d73bb,4C2AC8A4704A,0
17d83e3,02191229FCF9,1
17df6b8,D9C076040D83,1
17e1148,A937C2FACC75,0
17e28c2,7A84FE0CE8EF,1
17e47df,52174D394B96,1
17e6981,E52FD7A7A57C,1
17eb73a,036CA3880C22,1
17ec828,0EF2B186C58C,0
17f590a,21B6A2F0B325,0
17f9ee0,79DB5035244D,0
17fd420,FBD016572328,0
17fe311,DE9718F4CB8E,1
17ff7c0,9D6EC43089B1,1
1800723,13C74967CE1B,1
1807be3,5A860EDF839D,1
182536b,479B6050859E,1
1828de3,EAF462A84CEC,0
1829b0f,FAF7BA5CEB25,1
1831d64,3A79363D6FB4,0
18327f9,AD1DE71AF4F3,1
1833139,2DC33D804E4A,0
183678c,2852B3901C86,0
18397b4,F13CB30C118B,1
1839865,4DA165368D17,0
1840279,DEC62E5629B7,1
1845963,BAF13F0C13A8,1
1849da9,07CDFB21E155,1
184a02e,35FF346078FF,1
184b77b,8BE2FA4CDD8F,1
184bad3,955527C040C9,1
184d83c,77CFF10C49B4,1
1852090,818F8F602E4A,1
1853495,09DBF63E388F,1
18560d1,F1B9F8AE3400,1
1859a6b,2E310CF12DA3,1
185b01a,F9FFECDE9A53,1
185b9d3,499636534FE1,1
18621a8,AEE6C379C668,0
1866c81,93E10E079796,0
186845e,B49C578F8A38,1
1868e57,FE9E14F641F8,1
186ee0a,97EA28FC8ECE,1
1872cf4,DCEF930E671E,1
1872f71,64FB2B1B9ACB,0
187c555,D354672BB38F,1
187ef81,DFD1805B8F93,0
18834d3,C87A10617D8F,1
18865e7,98B95C21BEF8,0
18869b7,B91A56C03A1F,0
188be60,D8F41DDCA0E2,0
188d7b9,867EF1C28329,1
188dc58,4B0B8FF58D0A,0
189579d,CB749FF6641A,1
189a584,8BA7D8704DB0,0
189c65f,5109921E29E0,1
189e376,4B73B12BFC95,1
18a1958,65C63F1C101A,1
18a3ec7,9869D38D9EDB,1
18a40e7,EC9894AEB172,1
18acc14,4B8890A3B21F,1
18ad0fa,76684944F17B,1
18afcad,D97105156839,0
18bc87c,8DFCDF192B86,1
18bd3da,AD1C26B58541,1
18bfb7e,332FDA404A85,0
18c3c09,BB046BD5FF1A,1
18c9ed8,1CA9E28FCB00,1
18cbfcc,4933B56F9E7B,1
18d08e8,4B51E3917E0E,1
18d261d,C14F1BC48517,1
18d3320,DF3EAEF0CA37,0
18df808,321FA7E39731,1
18e24eb,B3F446BF0A11,1
18ed7e6,F9FFECDE9A53,0
18f3009,2EEB19BB460B,1
18f621f,20BD2EB82D69,1
18f7fc7,982C4A899B49,1
18f8ef2,AAA1665D47BD,0
18f90f1,D5F76E99A7A6,1
18f9457,20D486094385,1
18faa4d,B67DFD07510C,1
1900da1,1AB5B729BF96,1
19021fe,8FA4E8D0E37B,1
190716b,A5BAC88C6EF0,1
190a8d4,174082DA0A66,0
190c3fe,2.01E+185,1
190ca77,E8F78F4B5345,1
1911daf,131614E5C301,1
191623d,3C9C907C66C8,1
1917eb2,FB8C67F0AC92,1
191ef7e,F8B8224ED6B9,1
191f22e,5FCEA1E5F5C6,1
191f567,9E93D3D95C5F,1
19234b3,0548DE784D69,1
1924ce2,D91ED4092F67,1
1926426,E3BE14D5E952,0
192755f,B49ED6AC9AF3,1
192c7f5,62BC144D48C1,1
192cc79,557D80F5C513,1
192d275,950D954E88F4,0
192dd1b,3B563576DE31,1
192f5f6,FED925296F42,1
19382b5,D994B051E6A2,1
1943465,E70EFA905EDB,1
1944939,8102E7EE3D09,1
1944ada,BCD1EF2F248C,1
194ce55,59F1B05EFEDD,1
194eb61,F6BDEF0143F4,0
19518a6,1B593EED2F3A,0
1952ebf,15E289B63F6A,1
195345f,8D72718350EC,1
195769a,9094B7A94225,1
195da78,90D96775203E,1
1961fb2,13E31C8699DF,1
