essay_id,src,topic
0dd6015,kaggle-persuade,4
0dd72fb,kaggle-only,1
0de71cb,kaggle-only,1
0de82fe,kaggle-persuade,9
0deace1,kaggle-only,3
0dec069,kaggle-persuade,0
0ded4da,kaggle-persuade,4
0df054c,kaggle-persuade,6
0df2499,kaggle-persuade,0
0df2924,kaggle-persuade,3
0dff325,kaggle-persuade,4
0e00dde,kaggle-only,12
0e02ecd,kaggle-persuade,5
0e03564,kaggle-persuade,6
0e0ef1b,kaggle-persuade,1
0e222f1,kaggle-persuade,12
0e22bc3,kaggle-only,12
0e233ca,kaggle-persuade,3
0e277d7,kaggle-only,0
0e289bb,kaggle-persuade,9
0e2b2aa,kaggle-persuade,9
0e2b7d1,kaggle-persuade,5
0e3c6eb,kaggle-persuade,3
0e426b4,kaggle-persuade,12
0e46514,kaggle-persuade,5
0e47da5,kaggle-only,5
0e4855c,kaggle-persuade,9
0e495a2,kaggle-persuade,5
0e51031,kaggle-only,1
0e54b40,kaggle-persuade,1
0e54efc,kaggle-only,12
0e5feb0,kaggle-persuade,1
0e680b3,kaggle-only,6
0e6da97,kaggle-persuade,5
0e7154c,kaggle-persuade,9
0e73ffd,kaggle-only,12
0e782a4,kaggle-persuade,6
0e78aef,kaggle-persuade,3
0e7a613,kaggle-persuade,3
0e7cbd2,kaggle-persuade,12
0e82e35,kaggle-only,3
0e85504,kaggle-persuade,0
0e86176,kaggle-only,6
0e8864c,kaggle-persuade,0
0e88742,kaggle-persuade,4
0e8c167,kaggle-persuade,4
0e918db,kaggle-persuade,1
0e92d4a,kaggle-persuade,5
0e9a9d3,kaggle-only,1
0e9b816,kaggle-persuade,1
0ea0f0d,kaggle-persuade,9
0ea1c1f,kaggle-persuade,1
0ea84b1,kaggle-persuade,9
0ea87c4,kaggle-persuade,4
0ea9cf8,kaggle-persuade,4
0eaa4e4,kaggle-persuade,4
0eaa56c,kaggle-persuade,4
0eb0013,kaggle-persuade,6
0eb2865,kaggle-persuade,4
0eb8d11,kaggle-persuade,12
0ebb30a,kaggle-persuade,5
0ec99dd,kaggle-only,0
0eca72b,kaggle-only,1
0ed48ed,kaggle-persuade,9
0ed8aad,kaggle-persuade,0
0edb7ff,kaggle-persuade,4
0edee1b,kaggle-persuade,9
0ee0e5c,kaggle-persuade,1
0ee7d80,kaggle-only,6
0ef4f4f,kaggle-only,12
0ef82ad,kaggle-persuade,5
0ef994a,kaggle-persuade,9
0f01ab8,kaggle-persuade,9
0f01b9a,kaggle-persuade,5
0f0fc7a,kaggle-persuade,5
0f1081a,kaggle-persuade,3
0f18dcd,kaggle-persuade,6
0f1ab9c,kaggle-only,6
0f200d8,kaggle-only,12
0f20721,kaggle-only,6
0f22798,kaggle-persuade,0
0f2299f,kaggle-only,0
0f2455f,kaggle-persuade,3
0f247b7,kaggle-only,6
0f2a7d9,kaggle-persuade,0
0f3483e,kaggle-only,12
0f384b3,kaggle-only,9
0f393ae,kaggle-persuade,5
0f4a9a2,kaggle-only,6
0f4fadf,kaggle-persuade,9
0f50ec4,kaggle-only,0
0f51dbd,kaggle-persuade,1
0f52764,kaggle-only,3
0f549ce,kaggle-persuade,0
0f560cf,kaggle-only,1
0f5c12f,kaggle-only,0
0f69e05,kaggle-persuade,5
0f6cdb4,kaggle-persuade,1
0f7535d,kaggle-persuade,12
0f789a2,kaggle-persuade,3
0f79e39,kaggle-persuade,12
0f7aadf,kaggle-persuade,5
0f7c6f3,kaggle-persuade,6
0f7cc68,kaggle-persuade,4
0f7dda8,kaggle-persuade,4
0f7e96b,kaggle-persuade,0
0f81127,kaggle-persuade,4
0f820c4,kaggle-persuade,4
0f87684,kaggle-persuade,3
0f89327,kaggle-persuade,6
0f89fad,kaggle-persuade,0
0f8c08a,kaggle-persuade,4
0f8c21d,kaggle-only,1
0f8d16d,kaggle-only,1
0f91158,kaggle-only,0
0f93a88,kaggle-only,1
0f967f0,kaggle-persuade,1
0fa3969,kaggle-only,0
0fa8295,kaggle-only,1
0fa92b4,kaggle-persuade,3
0fab210,kaggle-persuade,9
0fb0f34,kaggle-only,1
0fb1945,kaggle-only,1
0fb8b19,kaggle-persuade,9
0fbd5ba,kaggle-persuade,1
0fc04b5,kaggle-persuade,4
0fc2a56,kaggle-persuade,5
0fc32e0,kaggle-persuade,6
0fc7b60,kaggle-persuade,0
0fc8125,kaggle-persuade,4
0fc99a9,kaggle-only,3
0fcadb2,kaggle-persuade,9
0fcc1b3,kaggle-only,6
0fd322d,kaggle-persuade,3
0fddb97,kaggle-persuade,12
0fe1d3e,kaggle-only,0
0fe6787,kaggle-persuade,5
0fe6e52,kaggle-persuade,0
0feef16,kaggle-persuade,5
0ff5475,kaggle-persuade,5
0ff64dd,kaggle-persuade,0
0ffc18d,kaggle-persuade,5
100527c,kaggle-persuade,6
100decf,kaggle-persuade,1
1013fcd,kaggle-persuade,0
10159ff,kaggle-persuade,1
101b994,kaggle-persuade,0
101ff6a,kaggle-only,1
10228eb,kaggle-persuade,0
1023766,kaggle-persuade,9
102a358,kaggle-only,6
102d4b2,kaggle-persuade,0
102db72,kaggle-persuade,1
1032c21,kaggle-persuade,3
1035807,kaggle-persuade,6
1039122,kaggle-persuade,1
103c22b,kaggle-persuade,4
103d884,kaggle-only,6
103ff95,kaggle-only,1
10402f2,kaggle-persuade,4
10416ad,kaggle-persuade,0
1042884,kaggle-only,0
10444ef,kaggle-only,1
10461dd,kaggle-persuade,1
104c9c2,kaggle-persuade,12
104ebd4,kaggle-persuade,1
105d8a4,kaggle-persuade,1
1061742,kaggle-persuade,12
10642eb,kaggle-persuade,3
1064c41,kaggle-persuade,0
10698ad,kaggle-persuade,6
106d4c6,kaggle-persuade,1
106ec05,kaggle-only,9
1072f17,kaggle-persuade,9
107348c,kaggle-persuade,9
10787dc,kaggle-persuade,1
107c77b,kaggle-persuade,4
1083f35,kaggle-persuade,1
1084b79,kaggle-persuade,3
1085852,kaggle-persuade,4
1085eef,kaggle-persuade,6
108d15e,kaggle-only,12
1097d92,kaggle-persuade,3
1099610,kaggle-persuade,4
10a0374,kaggle-only,0
10a3665,kaggle-persuade,5
10a41ed,kaggle-persuade,1
10a4863,kaggle-persuade,3
10aea63,kaggle-persuade,3
10b3a40,kaggle-persuade,1
10b6508,kaggle-only,6
10b6dea,kaggle-persuade,4
10b9524,kaggle-only,12
10bc1b7,kaggle-only,1
10be2a0,kaggle-persuade,4
10be9c6,kaggle-persuade,9
10bf544,kaggle-persuade,4
10ca44e,kaggle-persuade,4
10cd7ba,kaggle-only,0
10d1d31,kaggle-persuade,9
10d4feb,kaggle-persuade,3
10db454,kaggle-persuade,4
10dbcec,kaggle-persuade,0
10e0b91,kaggle-persuade,5
10e68a9,kaggle-persuade,0
10ebd3c,kaggle-only,3
10ee01f,kaggle-persuade,0
10efec8,kaggle-persuade,3
10f7298,kaggle-persuade,3
10f74e8,kaggle-persuade,1
10fda69,kaggle-only,0
10fe8cc,kaggle-only,6
10ff341,kaggle-persuade,3
1100c54,kaggle-persuade,4
110eebe,kaggle-only,3
1111bf7,kaggle-persuade,4
11160a7,kaggle-persuade,1
111b844,kaggle-persuade,6
111c03c,kaggle-only,6
111fe95,kaggle-persuade,0
1125efc,kaggle-persuade,4
112723e,kaggle-persuade,5
112a3fc,kaggle-persuade,9
112f03f,kaggle-only,1
114187f,kaggle-only,3
11428cc,kaggle-persuade,12
11547d4,kaggle-only,3
1157fa5,kaggle-persuade,9
1162314,kaggle-persuade,5
1174cd2,kaggle-persuade,3
117597e,kaggle-only,1
1178b7e,kaggle-persuade,1
1179156,kaggle-persuade,4
117a386,kaggle-persuade,1
1180164,kaggle-persuade,1
11815c1,kaggle-persuade,1
1181dec,kaggle-persuade,4
118557a,kaggle-only,12
1188040,kaggle-persuade,3
118d5fb,kaggle-persuade,9
1191933,kaggle-persuade,6
1193d27,kaggle-persuade,5
1194992,kaggle-persuade,5
1196de9,kaggle-persuade,3
11a8058,kaggle-persuade,9
11aa299,kaggle-persuade,5
11ab02b,kaggle-persuade,1
11acec7,kaggle-persuade,5
11aee92,kaggle-persuade,0
11b1db5,kaggle-persuade,0
11b3326,kaggle-persuade,0
11b679d,kaggle-persuade,4
11bc37a,kaggle-only,12
11bcb8c,kaggle-persuade,1
11bdb65,kaggle-persuade,9
11c06e0,kaggle-persuade,3
11c1664,kaggle-persuade,0
11c2627,kaggle-only,0
11c28e1,kaggle-only,6
11c2e4b,kaggle-only,1
11c96ef,kaggle-only,6
11cf6b8,kaggle-persuade,0
11d450b,kaggle-only,1
11d9f84,kaggle-persuade,5
11dca95,kaggle-only,1
11e9122,kaggle-only,9
11ece20,kaggle-only,0
11eda40,kaggle-persuade,4
11f0688,kaggle-persuade,3
11f80aa,kaggle-only,3
11f89ce,kaggle-persuade,5
11fa7e9,kaggle-persuade,0
11fb07e,kaggle-only,0
11ffe5f,kaggle-persuade,4
12095b2,kaggle-persuade,4
120cb91,kaggle-persuade,6
1210874,kaggle-persuade,3
121259d,kaggle-persuade,0
1215ca0,kaggle-persuade,6
1216143,kaggle-only,9
121762e,kaggle-persuade,3
1221dcf,kaggle-persuade,0
1226107,kaggle-persuade,12
122ba79,kaggle-persuade,3
122fa32,kaggle-persuade,5
12309f9,kaggle-persuade,1
1237e4d,kaggle-persuade,5
123dd58,kaggle-persuade,5
1240bc6,kaggle-persuade,4
12483a7,kaggle-only,3
12489e3,kaggle-persuade,3
124b5f9,kaggle-persuade,5
124fff0,kaggle-only,0
1251cb5,kaggle-only,3
12591b2,kaggle-persuade,5
1259ea4,kaggle-persuade,9
126046a,kaggle-persuade,3
126187d,kaggle-persuade,0
126b69a,kaggle-persuade,1
126c1a9,kaggle-only,0
127b51e,kaggle-only,6
127bdc7,kaggle-persuade,9
127dd08,kaggle-persuade,0
127e739,kaggle-persuade,3
1280d6a,kaggle-persuade,9
128467a,kaggle-persuade,5
1284ac4,kaggle-only,1
1287951,kaggle-persuade,6
128dd5a,kaggle-persuade,5
129237b,kaggle-persuade,1
12997a5,kaggle-persuade,5
129f0da,kaggle-persuade,4
129f4b5,kaggle-persuade,6
12a1427,kaggle-persuade,3
12a4ba5,kaggle-persuade,0
12a72bd,kaggle-persuade,5
12a7aff,kaggle-persuade,3
12ad17a,kaggle-persuade,3
12b0d0a,kaggle-persuade,5
12b2994,kaggle-only,9
12b48f2,kaggle-persuade,5
12bbf33,kaggle-persuade,3
12c365a,kaggle-only,1
12cefbe,kaggle-only,1
12cfb98,kaggle-only,1
12e08a3,kaggle-only,1
12e0df6,kaggle-only,6
12e8e0b,kaggle-persuade,4
12ea160,kaggle-only,3
12ec7bb,kaggle-only,1
12ec9ce,kaggle-only,6
12f27c0,kaggle-persuade,12
12f28ff,kaggle-persuade,0
12ff706,kaggle-persuade,5
130935b,kaggle-persuade,3
130c73a,kaggle-persuade,1
130f628,kaggle-persuade,9
1314aa2,kaggle-persuade,0
13154fa,kaggle-persuade,4
1315576,kaggle-persuade,5
1319f06,kaggle-persuade,12
131a126,kaggle-persuade,1
131a75b,kaggle-persuade,0
131b07d,kaggle-only,6
131b17a,kaggle-persuade,4
1326f2f,kaggle-persuade,1
132ccff,kaggle-persuade,4
1343a02,kaggle-persuade,9
134b993,kaggle-persuade,4
13554fc,kaggle-only,0
135c9a2,kaggle-only,0
135d4e6,kaggle-persuade,5
135eb15,kaggle-persuade,4
1361418,kaggle-only,1
13637e9,kaggle-only,6
136b806,kaggle-only,1
136edb6,kaggle-persuade,5
136fadf,kaggle-persuade,1
137152d,kaggle-persuade,6
13724f7,kaggle-only,0
1373710,kaggle-persuade,5
1374701,kaggle-persuade,6
1374736,kaggle-persuade,9
137675c,kaggle-persuade,1
1379de4,kaggle-persuade,3
13846d3,kaggle-persuade,0
138da74,kaggle-persuade,3
138ecab,kaggle-only,6
13917a4,kaggle-persuade,0
139293a,kaggle-only,6
1398913,kaggle-persuade,1
139ec0a,kaggle-persuade,9
13a7cb9,kaggle-persuade,3
13a8ba8,kaggle-persuade,9
13aa520,kaggle-persuade,1
13ae3c3,kaggle-persuade,9
13b3e1f,kaggle-only,12
13b533b,kaggle-only,6
13b6591,kaggle-persuade,3
13c085e,kaggle-only,12
13c7a43,kaggle-only,6
13caa1f,kaggle-persuade,9
13ce90a,kaggle-only,6
13d0391,kaggle-only,0
13d1196,kaggle-persuade,6
13d8060,kaggle-persuade,1
13daa2a,kaggle-persuade,6
13dd74d,kaggle-persuade,5
13dea5a,kaggle-only,0
13e2ae4,kaggle-persuade,0
13e2e99,kaggle-only,12
13e7ace,kaggle-persuade,5
13ed689,kaggle-persuade,0
13f1744,kaggle-persuade,5
13f1eb5,kaggle-persuade,6
13f75ec,kaggle-persuade,4
13f81b1,kaggle-only,3
13f9359,kaggle-persuade,4
13fb244,kaggle-only,12
13fd809,kaggle-persuade,0
13fe30a,kaggle-persuade,0
14067fc,kaggle-persuade,6
140846f,kaggle-persuade,4
1409186,kaggle-persuade,4
140b6e1,kaggle-persuade,6
140eb3b,kaggle-persuade,4
14123e6,kaggle-only,1
1412e31,kaggle-persuade,4
141315e,kaggle-persuade,0
14174ed,kaggle-persuade,0
1418cf5,kaggle-persuade,4
141c149,kaggle-persuade,6
141df49,kaggle-persuade,0
141f147,kaggle-persuade,1
141f967,kaggle-persuade,4
142330b,kaggle-persuade,4
1423619,kaggle-persuade,3
1429ab3,kaggle-persuade,5
142c979,kaggle-persuade,0
142f458,kaggle-persuade,0
142fbeb,kaggle-persuade,0
1430d38,kaggle-persuade,5
143409c,kaggle-persuade,5
143ad9a,kaggle-persuade,9
143fb6e,kaggle-persuade,3
144074a,kaggle-persuade,5
144515c,kaggle-persuade,0
1445aea,kaggle-persuade,9
1446c35,kaggle-only,3
144a332,kaggle-persuade,5
144a803,kaggle-persuade,4
144cd37,kaggle-persuade,12
1461849,kaggle-persuade,6
1464c1a,kaggle-only,6
14675ef,kaggle-persuade,12
1468510,kaggle-persuade,0
1469a70,kaggle-persuade,12
146aae7,kaggle-persuade,5
14706c7,kaggle-persuade,5
1473f9c,kaggle-persuade,4
1482f42,kaggle-persuade,3
148f1e2,kaggle-only,0
1493f33,kaggle-only,3
1494422,kaggle-persuade,1
1498b6e,kaggle-persuade,3
14a0088,kaggle-persuade,9
14a1792,kaggle-persuade,0
14a193b,kaggle-only,1
14a6a23,kaggle-persuade,3
14a8933,kaggle-persuade,5
14afb00,kaggle-persuade,4
14b1d67,kaggle-persuade,3
14b3ac5,kaggle-persuade,6
14b486e,kaggle-only,1
14b54d0,kaggle-only,1
14b8fbb,kaggle-persuade,4
14b9c3f,kaggle-persuade,6
14bc18a,kaggle-only,12
14bec6e,kaggle-only,6
14c37b2,kaggle-only,6
14c4255,kaggle-persuade,0
14c579b,kaggle-persuade,5
14c87c2,kaggle-persuade,6
14cb817,kaggle-persuade,3
14ce186,kaggle-persuade,0
14cfa29,kaggle-persuade,4
14d000b,kaggle-persuade,1
14d1bfc,kaggle-persuade,3
14d573e,kaggle-persuade,5
14df8e2,kaggle-persuade,0
14e0d1b,kaggle-persuade,0
14eaf97,kaggle-persuade,5
14f5af7,kaggle-persuade,9
14f90b2,kaggle-persuade,5
1509b39,kaggle-persuade,0
150d3d6,kaggle-only,12
150d761,kaggle-persuade,1
151a2ea,kaggle-persuade,3
151a470,kaggle-persuade,3
152258f,kaggle-only,0
152609d,kaggle-persuade,4
152c2e4,kaggle-only,0
15318de,kaggle-persuade,5
1534fbf,kaggle-only,6
15365fa,kaggle-persuade,1
153aa37,kaggle-persuade,3
153e8fe,kaggle-only,6
1542a67,kaggle-persuade,6
1545f83,kaggle-persuade,6
154607a,kaggle-persuade,1
15479c1,kaggle-persuade,4
15487ff,kaggle-persuade,4
1549de8,kaggle-persuade,4
154f5c1,kaggle-persuade,0
1574cc3,kaggle-only,6
1575077,kaggle-only,12
1576626,kaggle-only,12
1578371,kaggle-persuade,1
1579cb7,kaggle-persuade,4
157c8cb,kaggle-persuade,3
1580723,kaggle-only,6
1582312,kaggle-persuade,5
1585281,kaggle-only,12
158d50f,kaggle-persuade,1
158ddca,kaggle-persuade,1
158f25e,kaggle-persuade,1
158f63a,kaggle-persuade,1
1591b94,kaggle-persuade,9
1594f2b,kaggle-persuade,0
15992f4,kaggle-persuade,6
15a3795,kaggle-only,0
15a4102,kaggle-only,3
15a509c,kaggle-only,0
15a5d60,kaggle-persuade,4
15b1360,kaggle-persuade,12
15b2b88,kaggle-persuade,9
15b7ad2,kaggle-only,12
15bcc7b,kaggle-persuade,12
15c0b38,kaggle-persuade,0
15c487f,kaggle-persuade,0
15c5d00,kaggle-persuade,0
15c7911,kaggle-persuade,6
15c7e62,kaggle-only,6
15cf6e5,kaggle-persuade,3
15d638e,kaggle-only,6
15da71c,kaggle-only,6
15dc62e,kaggle-only,0
15dc957,kaggle-persuade,0
15dd182,kaggle-persuade,1
15de5b1,kaggle-only,1
15dede4,kaggle-persuade,0
15e8c3a,kaggle-persuade,3
15eb254,kaggle-only,0
15ec1e4,kaggle-only,1
15ec4fa,kaggle-persuade,5
15ee7ec,kaggle-persuade,12
15f01fe,kaggle-only,3
15f2066,kaggle-persuade,0
15f29a6,kaggle-only,0
15f3aec,kaggle-only,12
15f9033,kaggle-persuade,0
15fa958,kaggle-only,3
15fc2ac,kaggle-persuade,3
1608b25,kaggle-persuade,3
160bab7,kaggle-persuade,3
160dc72,kaggle-only,9
160e4fd,kaggle-persuade,5
16114c4,kaggle-persuade,0
1614a93,kaggle-persuade,9
161797f,kaggle-persuade,9
1618e72,kaggle-only,3
161a6b4,kaggle-only,0
161da84,kaggle-only,12
1621180,kaggle-only,12
1623c9f,kaggle-only,6
162a9db,kaggle-persuade,0
162bdec,kaggle-persuade,5
163010e,kaggle-persuade,0
1635650,kaggle-persuade,1
16395a4,kaggle-persuade,0
163ac0f,kaggle-persuade,4
163e61d,kaggle-persuade,1
163e68c,kaggle-persuade,9
1643f02,kaggle-only,6
1649f13,kaggle-only,6
164ffb9,kaggle-persuade,0
16502ea,kaggle-only,6
1651722,kaggle-persuade,1
165492b,kaggle-persuade,3
1655699,kaggle-persuade,0
165914d,kaggle-persuade,1
1659bfc,kaggle-persuade,12
165bbd7,kaggle-persuade,5
165ce2a,kaggle-persuade,5
165ec3d,kaggle-only,3
16687f8,kaggle-persuade,12
16729f5,kaggle-persuade,4
1675f05,kaggle-persuade,9
1679026,kaggle-persuade,12
167b14e,kaggle-persuade,6
167f589,kaggle-persuade,1
1686625,kaggle-only,6
168bb04,kaggle-persuade,6
1696647,kaggle-persuade,3
169ec25,kaggle-persuade,5
169fccf,kaggle-only,6
16aed11,kaggle-persuade,1
16b2a71,kaggle-only,12
16b44a4,kaggle-persuade,9
16ba2ef,kaggle-persuade,1
16bf5a2,kaggle-persuade,5
16c2f13,kaggle-persuade,0
16c5b83,kaggle-persuade,6
16cfecb,kaggle-persuade,5
16d22a1,kaggle-persuade,5
16d2b9e,kaggle-persuade,3
16d8683,kaggle-only,0
16e1b85,kaggle-only,0
16ea9a9,kaggle-persuade,4
16ead3d,kaggle-only,0
16ed2eb,kaggle-persuade,9
16f205a,kaggle-persuade,9
16f7c42,kaggle-persuade,5
17031a2,kaggle-only,9
170613b,kaggle-persuade,4
1707c2e,kaggle-persuade,0
170bb86,kaggle-persuade,4
1710770,kaggle-persuade,5
1717119,kaggle-only,0
1721dd2,kaggle-only,1
1723e93,kaggle-persuade,6
1727daa,kaggle-persuade,9
172d51a,kaggle-persuade,1
1731db0,kaggle-persuade,0
1732f3a,kaggle-persuade,5
1734068,kaggle-persuade,1
1739d66,kaggle-persuade,6
173dc95,kaggle-only,6
173dcbd,kaggle-persuade,5
1740c90,kaggle-persuade,9
1741756,kaggle-persuade,12
1744fe2,kaggle-persuade,0
1747469,kaggle-persuade,4
17476df,kaggle-persuade,6
174b49c,kaggle-persuade,9
174eb65,kaggle-persuade,1
1750767,kaggle-persuade,4
175419b,kaggle-persuade,4
1755744,kaggle-persuade,0
175775c,kaggle-persuade,1
1758d4d,kaggle-persuade,12
175da5d,kaggle-persuade,0
175ec92,kaggle-only,0
1763449,kaggle-persuade,3
176dd5b,kaggle-persuade,9
176fce7,kaggle-persuade,1
176fde9,kaggle-only,0
177409b,kaggle-persuade,0
177a7d7,kaggle-only,0
177d6f6,kaggle-persuade,12
177febf,kaggle-only,3
1781f4e,kaggle-only,1
1782cc8,kaggle-only,1
1783b9f,kaggle-only,3
1787e2c,kaggle-only,1
178a016,kaggle-persuade,1
178a1c0,kaggle-persuade,6
178f445,kaggle-only,6
1792c42,kaggle-persuade,0
17930b3,kaggle-persuade,1
1798e69,kaggle-only,9
1798ecb,kaggle-persuade,1
179cb57,kaggle-persuade,6
179f4f1,kaggle-persuade,5
179fd6b,kaggle-persuade,4
17a36e4,kaggle-only,12
17a53de,kaggle-persuade,3
17a53e0,kaggle-persuade,0
17a6ac5,kaggle-persuade,5
17bb4bc,kaggle-persuade,0
17c3a14,kaggle-persuade,9
17c5f94,kaggle-persuade,4
17d277f,kaggle-only,1
17d3737,kaggle-only,1
17d4184,kaggle-only,6
17d73bb,kaggle-only,9
17d83e3,kaggle-persuade,9
17df6b8,kaggle-persuade,0
17e1148,kaggle-only,9
17e28c2,kaggle-persuade,3
17e47df,kaggle-persuade,3
17e6981,kaggle-persuade,9
17eb73a,kaggle-persuade,0
17ec828,kaggle-only,6
17f590a,kaggle-only,1
17f9ee0,kaggle-only,1
17fd420,kaggle-only,6
17fe311,kaggle-persuade,5
17ff7c0,kaggle-persuade,1
1800723,kaggle-persuade,1
1807be3,kaggle-persuade,0
182536b,kaggle-persuade,5
1828de3,kaggle-only,6
1829b0f,kaggle-persuade,12
1831d64,kaggle-only,0
18327f9,kaggle-persuade,6
1833139,kaggle-only,1
183678c,kaggle-only,9
18397b4,kaggle-persuade,0
1839865,kaggle-only,6
1840279,kaggle-persuade,3
1845963,kaggle-persuade,4
1849da9,kaggle-persuade,1
184a02e,kaggle-persuade,5
184b77b,kaggle-persuade,4
184bad3,kaggle-persuade,0
184d83c,kaggle-persuade,6
1852090,kaggle-persuade,9
1853495,kaggle-persuade,5
18560d1,kaggle-persuade,3
1859a6b,kaggle-persuade,3
185b01a,kaggle-persuade,0
185b9d3,kaggle-persuade,3
18621a8,kaggle-only,12
1866c81,kaggle-only,1
186845e,kaggle-persuade,1
1868e57,kaggle-persuade,6
186ee0a,kaggle-persuade,4
1872cf4,kaggle-persuade,5
1872f71,kaggle-only,6
187c555,kaggle-persuade,0
187ef81,kaggle-only,1
18834d3,kaggle-persuade,6
18865e7,kaggle-only,0
18869b7,kaggle-only,3
188be60,kaggle-only,1
188d7b9,kaggle-persuade,0
188dc58,kaggle-only,6
189579d,kaggle-persuade,12
189a584,kaggle-only,0
189c65f,kaggle-persuade,0
189e376,kaggle-persuade,9
18a1958,kaggle-persuade,4
18a3ec7,kaggle-persuade,5
18a40e7,kaggle-persuade,5
18acc14,kaggle-persuade,9
18ad0fa,kaggle-persuade,3
18afcad,kaggle-only,6
18bc87c,kaggle-persuade,1
18bd3da,kaggle-persuade,6
18bfb7e,kaggle-only,6
18c3c09,kaggle-persuade,3
18c9ed8,kaggle-persuade,6
18cbfcc,kaggle-persuade,4
18d08e8,kaggle-persuade,3
18d261d,kaggle-persuade,5
18d3320,kaggle-only,1
18df808,kaggle-persuade,4
18e24eb,kaggle-persuade,0
18ed7e6,kaggle-only,0
18f3009,kaggle-persuade,0
18f621f,kaggle-persuade,4
18f7fc7,kaggle-persuade,3
18f8ef2,kaggle-only,3
18f90f1,kaggle-persuade,4
18f9457,kaggle-persuade,0
18faa4d,kaggle-persuade,4
1900da1,kaggle-persuade,3
19021fe,kaggle-persuade,6
190716b,kaggle-persuade,0
190a8d4,kaggle-only,6
190c3fe,kaggle-persuade,4
190ca77,kaggle-persuade,3
1911daf,kaggle-persuade,5
191623d,kaggle-persuade,4
1917eb2,kaggle-persuade,1
191ef7e,kaggle-persuade,0
191f22e,kaggle-persuade,5
191f567,kaggle-persuade,5
19234b3,kaggle-persuade,1
1924ce2,kaggle-persuade,6
1926426,kaggle-only,12
192755f,kaggle-persuade,4
192c7f5,kaggle-persuade,0
192cc79,kaggle-persuade,5
192d275,kaggle-only,3
192dd1b,kaggle-persuade,3
192f5f6,kaggle-persuade,0
19382b5,kaggle-persuade,5
1943465,kaggle-persuade,9
1944939,kaggle-persuade,4
1944ada,kaggle-persuade,9
194ce55,kaggle-persuade,3
194eb61,kaggle-only,12
19518a6,kaggle-only,1
1952ebf,kaggle-persuade,0
195345f,kaggle-persuade,3
195769a,kaggle-persuade,4
195da78,kaggle-persuade,3
1961fb2,kaggle-persuade,1
1962ad7,kaggle-persuade,1
19676b0,kaggle-only,6
196e078,kaggle-only,0
19712ee,kaggle-persuade,5
1973fe0,kaggle-only,3
197ea96,kaggle-persuade,0
197f299,kaggle-persuade,5
198070f,kaggle-persuade,1
19819e9,kaggle-persuade,5
198286b,kaggle-persuade,1
198c196,kaggle-only,1
1991cce,kaggle-persuade,5
19953a8,kaggle-persuade,4
1999c5d,kaggle-persuade,5
19a2117,kaggle-persuade,3
19a9f1b,kaggle-only,6
19b167b,kaggle-persuade,5
19b293c,kaggle-persuade,5
19c4c74,kaggle-persuade,9
19d0d84,kaggle-persuade,5
19d2d0a,kaggle-persuade,5
19d3181,kaggle-persuade,5
19d6dc5,kaggle-only,1
19d7b55,kaggle-persuade,4
19db546,kaggle-only,0
19dee01,kaggle-persuade,3
19df6c7,kaggle-persuade,1
19e5a11,kaggle-persuade,4
19e5e8b,kaggle-persuade,6
19e85b7,kaggle-persuade,12
19e8bd3,kaggle-persuade,3
19ea366,kaggle-persuade,9
19ea9ea,kaggle-persuade,1
19f4b8e,kaggle-only,6
19fcf9f,kaggle-persuade,5
1a05aeb,kaggle-persuade,5
1a07cfb,kaggle-persuade,9
1a0971f,kaggle-only,12
1a0ee12,kaggle-persuade,6
1a0ee90,kaggle-only,6
1a0ff6e,kaggle-persuade,3
1a10d27,kaggle-only,6
1a14e33,kaggle-only,6
1a17d8e,kaggle-persuade,9
1a19cfb,kaggle-persuade,3
1a1c096,kaggle-persuade,0
1a229bc,kaggle-persuade,3
1a252f8,kaggle-persuade,5
1a26c65,kaggle-persuade,3
1a289be,kaggle-only,1
1a28c7f,kaggle-persuade,4
1a28f21,kaggle-only,6
1a30445,kaggle-only,3
1a3f98d,kaggle-only,12
1a401ae,kaggle-persuade,5
1a51b71,kaggle-only,6
1a57ee0,kaggle-persuade,3
1a5babf,kaggle-persuade,1
1a5ce0c,kaggle-persuade,6
1a651c3,kaggle-only,1
1a69914,kaggle-only,0
1a6b16e,kaggle-persuade,1
1a714d1,kaggle-persuade,0
1a76116,kaggle-persuade,1
1a76a83,kaggle-persuade,0
1a7f061,kaggle-only,3
1a86ceb,kaggle-persuade,3
1a87f1c,kaggle-persuade,0
1a8c6b7,kaggle-persuade,1
1a8f50e,kaggle-only,1
1a8f6e7,kaggle-only,1
1a928ae,kaggle-persuade,3
1a98406,kaggle-persuade,12
1a9cda1,kaggle-persuade,6
1aa4ccf,kaggle-persuade,6
1aaae24,kaggle-persuade,0
1aac26b,kaggle-persuade,1
1ab9b01,kaggle-only,12
1abc249,kaggle-persuade,0
1abc9a4,kaggle-persuade,12
1abf7b9,kaggle-persuade,6
1ac3740,kaggle-persuade,1
1ac7f5b,kaggle-persuade,0
1acb118,kaggle-persuade,5
1ad3bee,kaggle-persuade,12
1ae540b,kaggle-persuade,3
1ae83ab,kaggle-persuade,0
1ae929d,kaggle-persuade,6
1aed39d,kaggle-only,1
1af0ccd,kaggle-persuade,3
1af31b9,kaggle-only,0
1af5f9b,kaggle-persuade,6
1af678f,kaggle-persuade,3
1af6bd0,kaggle-persuade,12
1af7afc,kaggle-persuade,4
